date,Open,High,Low,Close,Adj Close,Volume,symbol
2020-12-11,73500,73800,73100,73400,73400,18486672,005930
2020-12-14,73600,74500,73200,73800,73800,21510415,005930
2020-12-15,73800,74100,73300,73800,73800,20863671,005930
2020-12-16,74100,74500,73400,73800,73800,17512081,005930
2020-12-17,73400,73700,72600,73300,73300,24293214,005930
2020-12-18,73300,73700,73000,73000,73000,17613029,005930
2020-12-21,73100,73400,72000,73000,73000,20367355,005930
2020-12-22,72500,73200,72100,72300,72300,16304910,005930
2020-12-23,72400,74000,72300,73900,73900,19411326,005930
2020-12-24,74100,78800,74000,77800,77800,32502870,005930
2020-12-28,79000,80100,78200,78700,78700,40085044,005930
2020-12-29,78800,78900,77300,78300,78300,30339449,005930
2020-12-30,77400,81300,77300,81000,81000,29417421,005930
2021-01-04,81000,84400,80200,83000,83000,38655276,005930
2021-01-05,81600,83900,81600,83900,83900,35335669,005930
2021-01-06,83300,84500,82100,82200,82200,42089013,005930
2021-01-07,82800,84200,82700,82900,82900,32644642,005930
2021-01-08,83300,90000,83000,88800,88800,59013307,005930
2021-01-11,90000,96800,89500,91000,91000,90306177,005930
2021-01-12,90300,91400,87800,90600,90600,48682416,005930
2021-01-13,89800,91200,89100,89700,89700,36068848,005930
2021-01-14,88700,90000,88700,89700,89700,26393970,005930
2021-01-15,89800,91800,88000,88000,88000,33431809,005930
2021-01-18,86600,87300,84100,85000,85000,43227951,005930
2021-01-19,84500,88000,83600,87000,87000,39895044,005930
2021-01-20,89000,89000,86500,87200,87200,25211127,005930
2021-01-21,87500,88600,86500,88100,88100,25318011,005930
2021-01-22,89000,89700,86800,86800,86800,30861661,005930
2021-01-25,87000,89900,86300,89400,89400,27258534,005930
2021-01-26,88800,89200,86500,86700,86700,33178936,005930
2021-01-27,86600,87700,85600,85600,85600,26423070,005930
2021-01-28,83200,85600,83200,83700,83700,31859808,005930
2021-01-29,84500,85000,82000,82000,82000,39615978,005930
2021-02-01,81700,83400,81000,83000,83000,28046832,005930
2021-02-02,84100,86400,83700,84400,84400,26302077,005930
2021-02-03,84800,85400,83400,84600,84600,22112205,005930
2021-02-04,83500,83800,82100,82500,82500,24171688,005930
2021-02-05,83100,84000,82500,83500,83500,18036835,005930
2021-02-08,83800,84200,83000,83000,83000,15338765,005930
2021-02-09,84000,84800,82700,82700,82700,20898332,005930
2021-02-10,82600,82600,81600,81600,81600,23025766,005930
2021-02-15,83800,84500,83300,84200,84200,23529706,005930
2021-02-16,84500,86000,84200,84900,84900,20483100,005930
2021-02-17,83900,84200,83000,83200,83200,18307735,005930
2021-02-18,83200,83600,82100,82100,82100,21327683,005930
2021-02-19,82300,82800,81000,82600,82600,25880879,005930
2021-02-22,83800,84200,82200,82200,82200,25419886,005930
2021-02-23,81200,82900,81100,82000,82000,20587314,005930
2021-02-24,81800,83600,81300,82000,82000,26807651,005930
2021-02-25,84000,85400,83000,85300,85300,34155986,005930
2021-02-26,82800,83400,82000,82500,82500,38520800,005930
2021-03-02,85100,85300,83000,83600,83600,33498180,005930
2021-03-03,83500,84000,82800,84000,84000,19882132,005930
2021-03-04,82600,83200,82200,82400,82400,24348331,005930
2021-03-05,81100,82600,81100,82100,82100,20508971,005930
2021-03-08,82900,83000,81600,82000,82000,17641256,005930
2021-03-09,81400,81900,80600,81400,81400,25420764,005930
2021-03-10,82400,82500,80700,80900,80900,20038422,005930
2021-03-11,81000,82500,81000,82000,82000,23818297,005930
2021-03-12,83100,83500,82400,82800,82800,13530573,005930
2021-03-15,82800,82900,81800,81800,81800,13735798,005930
2021-03-16,82200,83000,82100,82800,82800,12293537,005930
2021-03-17,82800,82900,82000,82300,82300,11625146,005930
2021-03-18,82800,83800,82600,82900,82900,18585244,005930
2021-03-19,82100,82500,81800,81900,81900,15869700,005930
2021-03-22,82000,82300,81700,82000,82000,12670506,005930
2021-03-23,82600,82900,81800,81800,81800,13299907,005930
2021-03-24,81000,81600,80700,81000,81000,17926638,005930
2021-03-25,81000,82100,80800,81200,81200,14758826,005930
2021-03-26,81400,81600,81000,81500,81500,12845778,005930
2021-03-29,81700,81700,81000,81600,81600,14952134,005930
2021-03-30,81600,82300,81300,82200,82200,13121698,005930
2021-03-31,82400,82700,81400,81400,81400,17240518,005930
2021-04-01,82500,83000,82000,82900,82900,18676461,005930
2021-04-02,84000,85200,83900,84800,84800,22997538,005930
2021-04-05,85800,86000,84800,85400,85400,16255990,005930
2021-04-06,86200,86200,85100,86000,86000,19042023,005930
2021-04-07,86100,86200,85400,85600,85600,17885538,005930
2021-04-08,85700,85700,84100,84700,84700,19244259,005930
2021-04-09,84700,84900,83400,83600,83600,18193707,005930
2021-04-12,84100,84100,83100,83200,83200,12915282,005930
2021-04-13,83000,84500,82800,84000,84000,15238206,005930
2021-04-14,84000,84300,83400,84000,84000,13794652,005930
2021-04-15,83700,84500,83400,84100,84100,16377412,005930
2021-04-16,84700,84700,83600,83900,83900,15429522,005930
2021-04-19,83800,84000,83300,83300,83300,15287311,005930
2021-04-20,83300,84000,83100,83900,83900,15521965,005930
2021-04-21,83300,83500,82500,82600,82600,21636079,005930
2021-04-22,82900,83000,82400,82400,82400,13934746,005930
2021-04-23,81900,82900,81600,82800,82800,17805080,005930
2021-04-26,82900,83500,82600,83500,83500,15489938,005930
2021-04-27,83200,83300,82500,82900,82900,12941533,005930
2021-04-28,83200,83200,82100,82100,82100,15596759,005930
2021-04-29,82400,82500,81500,81700,81700,20000973,005930
2021-04-30,81900,82100,81500,81500,81500,18673197,005930
2021-05-03,81000,82400,81000,81700,81700,15710336,005930
2021-05-04,81900,82600,81800,82600,82600,12532550,005930
2021-05-06,81700,82300,81700,82300,82300,17047511,005930
2021-05-07,81800,82100,81500,81900,81900,14154882,005930
2021-05-10,82300,83500,81800,83200,83200,19385027,005930
2021-05-11,82500,82600,81100,81200,81200,28996680,005930
2021-05-12,80800,81200,79800,80000,80000,35812268,005930
2021-05-13,78900,79600,78400,78500,78500,31490096,005930
2021-05-14,79000,80300,78900,80100,80100,16450920,005930
2021-05-17,80800,80900,79200,79600,79600,17740855,005930
2021-05-18,79600,80000,79100,79600,79600,17494407,005930
2021-05-20,79400,79700,79100,79500,79500,16541828,005930
2021-05-21,80100,81500,79800,80100,80100,20961714,005930
2021-05-24,80100,80400,79500,79700,79700,13398666,005930
2021-05-25,80000,80400,79800,79900,79900,13628942,005930
2021-05-26,80400,80500,79700,79800,79800,11984359,005930
2021-05-27,80000,80000,79100,79600,79600,23198510,005930
2021-05-28,79800,80400,79400,80100,80100,12360199,005930
2021-05-31,80300,80600,79600,80500,80500,13321324,005930
2021-06-01,80500,81300,80100,80600,80600,14058401,005930
2021-06-02,80400,81400,80300,80800,80800,16414644,005930
2021-06-03,81300,83000,81100,82800,82800,29546007,005930
2021-06-04,82700,82700,81500,82200,82200,18112259,005930
2021-06-07,82700,82800,81600,81900,81900,16496197,005930
2021-06-08,82300,82600,81800,81900,81900,12781226,005930
2021-06-09,81500,82000,81100,81100,81100,14908823,005930
2021-06-10,81300,81400,80900,81000,81000,17586995,005930
2021-06-11,81200,81700,80700,81000,81000,14087962,005930
2021-06-14,80800,80900,80500,80500,80500,10550078,005930
2021-06-15,80900,81200,80600,80900,80900,10075685,005930
2021-06-16,81500,81900,81100,81800,81800,14999855,005930
2021-06-17,81100,81300,80700,80900,80900,14007385,005930
2021-06-18,81100,81100,80500,80500,80500,14916721,005930
2021-06-21,79700,80000,79600,79900,79900,16063340,005930
2021-06-22,80200,80300,79900,80000,80000,11773365,005930
2021-06-23,80500,80600,79900,80100,80100,13856548,005930
2021-06-24,80400,81400,80100,81200,81200,18771080,005930
2021-06-25,81500,81900,81200,81600,81600,13481405,005930
2021-06-28,81700,82000,81600,81900,81900,11578529,005930
2021-06-29,81900,82100,80800,81000,81000,15744317,005930
2021-06-30,81100,81400,80700,80700,80700,13288643,005930
2021-07-01,80500,80600,80000,80100,80100,13382882,005930
2021-07-02,80000,80400,79900,80000,80000,8753097,005930
2021-07-05,80100,80800,80000,80400,80400,8330969,005930
2021-07-06,80600,81200,80500,81200,81200,12131651,005930
2021-07-07,81200,81300,80300,80800,80800,15992202,005930
2021-07-08,81100,81200,79900,79900,79900,16660998,005930
2021-07-09,79600,79800,79000,79400,79400,22720577,005930
2021-07-12,79900,80000,79500,79700,79700,9768108,005930
2021-07-13,80000,80200,79800,79800,79800,9863450,005930
2021-07-14,79400,79600,79100,79500,79500,11575636,005930
2021-07-15,79800,80600,79500,80600,80600,13766279,005930
2021-07-16,80100,80100,79500,79800,79800,10859399,005930
2021-07-19,79100,79200,78800,79000,79000,13155414,005930
2021-07-20,78500,79000,78400,79000,79000,12456646,005930
2021-07-21,79000,79100,78500,78500,78500,12355296,005930
2021-07-22,79000,79800,78900,79700,79700,12618790,005930
2021-07-23,79700,79900,79200,79300,79300,9098910,005930
2021-07-26,79400,79500,78800,78800,78800,10040975,005930
2021-07-27,79200,79400,78500,78500,78500,11427693,005930
2021-07-28,78300,79200,78100,79200,79200,12743417,005930
2021-07-29,78800,79400,78800,79000,79000,14360453,005930
2021-07-30,78900,78900,78500,78500,78500,13823411,005930
2021-08-02,79200,79500,78700,79300,79300,11739124,005930
2021-08-03,79400,81400,79300,81400,81400,24339360,005930
2021-08-04,82200,83100,81800,82900,82900,25642368,005930
2021-08-05,83300,83300,82000,82100,82100,18485469,005930
2021-08-06,81900,82500,81300,81500,81500,13342623,005930
2021-08-09,81500,82300,80900,81500,81500,15522581,005930
2021-08-10,82300,82400,80100,80200,80200,20362639,005930
2021-08-11,79600,79800,78500,78500,78500,30241137,005930
2021-08-12,77100,78200,76900,77000,77000,42365223,005930
2021-08-13,75800,76000,74100,74400,74400,61270643,005930
2021-08-17,74000,75100,74000,74200,74200,30944847,005930
2021-08-18,73900,74600,73100,73900,73900,29192631,005930
2021-08-19,73500,74400,73100,73100,73100,22166298,005930
2021-08-20,73500,73900,72500,72700,72700,22364803,005930
2021-08-23,73300,74000,73000,73300,73300,19384648,005930
2021-08-24,73900,75700,73900,75600,75600,21016913,005930
2021-08-25,76200,76600,74900,75700,75700,22319664,005930
2021-08-26,76100,76200,74600,74600,74600,16671494,005930
2021-08-27,74300,75000,73800,74300,74300,15172748,005930
2021-08-30,75400,75500,74200,74600,74600,12686999,005930
2021-08-31,74900,76700,74300,76700,76700,24630370,005930
2021-09-01,76700,77100,75900,76800,76800,16114775,005930
2021-09-02,76800,76800,75700,76000,76000,15347486,005930
2021-09-03,76400,76700,76000,76600,76600,12096419,005930
2021-09-06,76800,77600,76600,77300,77300,12861180,005930
2021-09-07,77100,77100,75900,76100,76100,13239401,005930
2021-09-08,76000,76400,75600,76300,76300,11798147,005930
2021-09-09,76400,76600,75000,75300,75300,17600770,005930
2021-09-10,75300,75600,74800,75300,75300,10103212,005930
2021-09-13,75200,76300,75100,76300,76300,11397775,005930
2021-09-14,77100,77700,76600,76600,76600,18167057,005930
2021-09-15,77400,77400,76400,77000,77000,12829128,005930
2021-09-16,77300,77400,76100,76100,76100,13067622,005930
2021-09-17,76300,77200,75900,77200,77200,16289502,005930
2021-09-23,77500,77600,76800,77400,77400,17055590,005930
2021-09-24,77600,77700,77100,77300,77300,12247274,005930
2021-09-27,77300,77700,77000,77700,77700,11699798,005930
2021-09-28,77700,77800,76200,76300,76300,15406382,005930
2021-09-29,74800,75300,73800,74100,74100,23992458,005930
2021-09-30,74300,74800,73700,74100,74100,19919361,005930
2021-10-01,73900,74000,72900,73200,73200,15803395,005930
2021-10-05,73000,73000,71400,72200,72200,24013921,005930
2021-10-06,72600,72800,71200,71300,71300,18956962,005930
2021-10-07,71600,72100,71300,71600,71600,13683532,005930
2021-10-08,72300,72400,71500,71500,71500,14043287,005930
2021-10-12,70700,70900,68700,69000,69000,31001484,005930
2021-10-13,68700,69600,68300,68800,68800,24172015,005930
2021-10-14,69000,69800,68800,69400,69400,19520641,005930
2021-10-15,70200,71000,70000,70100,70100,18051612,005930
2021-10-18,70200,70300,69200,70200,70200,13486391,005930
2021-10-19,70800,71000,70400,70600,70600,9507991,005930
2021-10-20,70700,71000,70200,70300,70300,10151638,005930
2021-10-21,70300,70600,70000,70200,70200,10891094,005930
2021-10-22,70000,70700,70000,70400,70400,8395448,005930
2021-10-25,69900,70600,69500,70200,70200,10029621,005930
2021-10-26,70600,71500,70400,71100,71100,10528252,005930
2021-10-27,71000,71000,70000,70100,70100,10295316,005930
2021-10-28,69500,72200,69500,70700,70700,20644902,005930
2021-10-29,71200,71600,69700,69800,69800,17016151,005930
2021-11-01,70200,70600,69900,69900,69900,11503729,005930
2021-11-02,70800,72200,70700,71500,71500,16812570,005930
2021-11-03,71700,71700,70100,70400,70400,12770428,005930
2021-11-04,71200,71600,70500,70600,70600,11818987,005930
2021-11-05,71600,71600,70200,70200,70200,12667743,005930
2021-11-08,70400,70600,69800,70600,70600,11121981,005930
2021-11-09,70300,71000,70100,70500,70500,11159589,005930
2021-11-10,70300,70900,70200,70200,70200,9422009,005930
2021-11-11,69900,70000,69600,69900,69900,11489122,005930
2021-11-12,70200,70900,69900,70600,70600,10087450,005930
2021-11-15,71700,71900,70900,71400,71400,12420710,005930
2021-11-16,71500,72000,71300,71300,71300,10919239,005930
2021-11-17,71300,71600,70600,70700,70700,11027606,005930
2021-11-18,70700,71000,70200,70200,70200,10144957,005930
2021-11-19,70400,71400,70100,71200,71200,11954728,005930
2021-11-22,73300,75200,73000,74900,74900,27506623,005930
2021-11-23,76000,76000,74500,75300,75300,22029195,005930
2021-11-24,76000,76200,74100,74800,74800,15652305,005930
2021-11-25,75100,75100,73600,73700,73700,12559258,005930
2021-11-26,73500,74100,72000,72300,72300,13002242,005930
2021-11-29,71700,73000,71400,72300,72300,16682559,005930
2021-11-30,73200,73900,70500,71300,71300,30364841,005930
2021-12-01,72000,74800,71600,74400,74400,21954856,005930
2021-12-02,73900,75800,73800,75800,75800,23652940,005930
2021-12-03,75600,76000,74100,75600,75600,18330240,005930
2021-12-06,75100,76700,74900,76300,76300,16391250,005930
2021-12-07,76100,77700,75600,77400,77400,19232453,005930
2021-12-08,78300,78600,77100,77400,77400,21558340,005930
2021-12-09,77400,78200,77000,78200,78200,21604528,005930
2021-12-10,77400,77600,76800,76900,76900,9155219,005930
2021-12-13,77200,78300,76500,76800,76800,15038750,005930
2021-12-14,76500,77200,76200,77000,77000,10976660,005930
2021-12-15,76400,77600,76300,77600,77600,9584939,005930
2021-12-16,78500,78500,77400,77800,77800,11996128,005930
2021-12-17,76800,78000,76800,78000,78000,13108479,005930
2021-12-20,77600,77800,76800,77100,77100,11264375,005930
2021-12-21,77900,78300,77500,78100,78100,14245298,005930
2021-12-22,78900,79400,78800,79400,79400,17105892,005930
2021-12-23,79800,80000,79300,79900,79900,13577498,005930
2021-12-24,80200,80800,80200,80500,80500,12086380,005930
2021-12-27,80600,80600,79800,80200,80200,10783368,005930
2021-12-28,80200,80400,79700,80300,80300,18226325,005930
2021-12-29,80200,80200,78500,78800,78800,19794795,005930
2021-12-30,78900,79500,78100,78300,78300,14236700,005930
2022-01-03,79400,79800,78200,78600,78600,13502112,005930
2022-01-04,78800,79200,78300,78700,78700,12427416,005930
2022-01-05,78800,79000,76400,77400,77400,25470640,005930
2022-01-06,76700,77600,76600,76900,76900,12931954,005930
2022-01-07,78100,78400,77400,78300,78300,15163757,005930
2022-01-10,78100,78100,77100,78000,78000,9947422,005930
2022-01-11,78400,79000,78000,78900,78900,13221123,005930
2022-01-12,79500,79600,78600,78900,78900,11000502,005930
2022-01-13,79300,79300,77900,77900,77900,13889401,005930
2022-01-14,77700,78100,77100,77300,77300,10096725,005930
2022-01-17,77600,77800,76900,77500,77500,8785122,005930
2022-01-18,77600,77800,76600,77000,77000,9592788,005930
2022-01-19,76500,76900,76100,76300,76300,10598290,005930
2022-01-20,76200,76700,75900,76500,76500,9708168,005930
2022-01-21,75800,75800,74700,75600,75600,15774888,005930
2022-01-24,75400,75800,74700,75100,75100,13691134,005930
2022-01-25,74800,75000,73200,74000,74000,17766704,005930
2022-01-26,73900,74400,73100,73300,73300,12976730,005930
2022-01-27,73800,74000,71300,71300,71300,22274777,005930
2022-01-28,71300,73700,71200,73300,73300,21367447,005930
2022-02-03,74900,74900,73300,73300,73300,17744721,005930
2022-02-04,74300,74600,73400,74000,74000,12730034,005930
2022-02-07,73500,73600,72400,73000,73000,14240838,005930
2022-02-08,73800,74200,73000,73500,73500,11736666,005930
2022-02-09,74300,74700,74000,74700,74700,9699122,005930
2022-02-10,75600,75800,74700,75400,75400,17746033,005930
2022-02-11,75000,75500,74600,74900,74900,12205407,005930
2022-02-14,74400,74500,73100,73700,73700,13993255,005930
2022-02-15,74100,74200,73100,73700,73700,9320365,005930
2022-02-16,74600,74900,74200,74800,74800,10767386,005930
2022-02-17,75000,75600,74500,75000,75000,13605382,005930
2022-02-18,74600,74800,73700,74300,74300,10122226,005930
2022-02-21,73200,74300,72600,74200,74200,10489717,005930
2022-02-22,73000,73400,72800,73400,73400,11692469,005930
2022-02-23,73800,73800,72800,73000,73000,10397964,005930
2022-02-24,72300,72300,71300,71500,71500,15759283,005930
2022-02-25,72100,72600,71900,71900,71900,13168484,005930
2022-02-28,71100,72100,71000,72100,72100,17781783,005930
2022-03-02,72300,72400,71500,71700,71700,12481430,005930
2022-03-03,72300,73100,72200,72900,72900,13232638,005930
2022-03-04,72700,72700,71200,71500,71500,13409634,005930
2022-03-07,70000,70600,69900,70100,70100,18617138,005930
2022-03-08,68800,70000,68700,69500,69500,15828269,005930
2022-03-10,70800,71200,70500,71200,71200,21159248,005930
2022-03-11,70500,70700,69700,70000,70000,15787655,005930
2022-03-14,70000,70200,69600,70200,70200,9040993,005930
2022-03-15,69800,70100,69500,69500,69500,10258562,005930
2022-03-16,70200,70500,69700,70400,70400,10175750,005930
2022-03-17,71200,71800,70900,71200,71200,17646315,005930
2022-03-18,70600,70900,70200,70700,70700,14410038,005930
2022-03-21,70900,71000,69900,69900,69900,11169002,005930
2022-03-22,69900,70500,69900,70300,70300,9402666,005930
2022-03-23,70600,71200,70300,70500,70500,12398025,005930
2022-03-24,69600,70300,69600,69800,69800,37943357,005930
2022-03-25,70100,70200,69600,69800,69800,12986010,005930
2022-03-28,69500,69900,69200,69700,69700,12619289,005930
2022-03-29,70000,70300,69800,70200,70200,13686208,005930
2022-03-30,70300,70500,69800,69900,69900,12670187,005930
2022-03-31,69900,70200,69600,69600,69600,12510366,005930
2022-04-01,69500,69500,69000,69100,69100,15916846,005930
2022-04-04,68900,69300,68600,69300,69300,11107905,005930
2022-04-05,69400,69600,69100,69200,69200,8467248,005930
2022-04-06,68600,68800,68500,68500,68500,15517308,005930
2022-04-07,68500,68500,68000,68000,68000,20683327,005930
2022-04-08,68100,68300,67700,67800,67800,15453191,005930
2022-04-11,67800,68100,67400,67900,67900,12263735,005930
2022-04-12,67600,67700,67000,67000,67000,13924389,005930
2022-04-13,67300,69000,67200,68700,68700,17378619,005930
2022-04-14,68700,68700,67500,67500,67500,16409494,005930
2022-04-15,67200,67300,66500,66600,66600,13176415,005930
2022-04-18,66500,67100,66100,66700,66700,10119203,005930
2022-04-19,67100,68000,67000,67300,67300,12959434,005930
2022-04-20,67000,67400,66500,67400,67400,16693293,005930
2022-04-21,67600,68300,67500,67700,67700,12847448,005930
2022-04-22,67200,67300,66700,67000,67000,11791478,005930
2022-04-25,66500,66700,66300,66300,66300,11016474,005930
2022-04-26,66400,66700,66100,66100,66100,12946923,005930
2022-04-27,65400,65500,64900,65000,65000,18122084,005930
2022-04-28,65400,65500,64500,64800,64800,16895527,005930
2022-04-29,65100,67600,65000,67400,67400,26190390,005930
2022-05-02,66600,67600,66500,67300,67300,14106184,005930
2022-05-03,67400,68400,67300,67500,67500,14168875,005930
2022-05-04,68000,68400,67500,67900,67900,11505248,005930
2022-05-06,67000,67100,66500,66500,66500,14356156,005930
2022-05-09,66300,66900,66100,66100,66100,11858736,005930
2022-05-10,65900,66300,65300,65700,65700,17235605,005930
2022-05-11,65500,66300,65200,65700,65700,12330920,005930
2022-05-12,65200,65500,64900,64900,64900,16414188,005930
2022-05-13,65300,66700,65200,66500,66500,14551536,005930
2022-05-16,67100,67400,66100,66300,66300,11937555,005930
2022-05-17,66600,67900,66600,67600,67600,15680447,005930
2022-05-18,68300,68700,67600,68100,68100,16486319,005930
2022-05-19,66500,67600,66500,67500,67500,17073727,005930
2022-05-20,67800,68400,67700,68000,68000,12109671,005930
2022-05-23,68800,68800,67600,67900,67900,13684088,005930
2022-05-24,67500,67700,66500,66500,66500,15482576,005930
2022-05-25,66700,67100,65900,66400,66400,15150490,005930
2022-05-26,66300,67200,65500,65900,65900,15970890,005930
2022-05-27,66700,66900,66200,66500,66500,11405555,005930
2022-05-30,67500,67800,66900,67700,67700,14255484,005930
2022-05-31,67500,67500,66700,67400,67400,24365002,005930
2022-06-02,66600,67000,66400,66700,66700,14959443,005930
2022-06-03,67200,67300,66800,66800,66800,8222883,005930
2022-06-07,66200,66400,65400,65500,65500,19355755,005930
2022-06-08,65400,65700,65300,65300,65300,12483180,005930
2022-06-09,65100,65200,64500,65200,65200,25790725,005930
2022-06-10,64000,64400,63800,63800,63800,22193552,005930
2022-06-13,62400,62800,62100,62100,62100,22157816,005930
2022-06-14,61200,62200,61100,61900,61900,24606419,005930
2022-06-15,61300,61500,60200,60700,60700,26811224,005930
2022-06-16,61300,61800,60500,60900,60900,23394895,005930
2022-06-17,59400,59900,59400,59800,59800,29053450,005930
2022-06-20,59800,59900,58100,58700,58700,34111306,005930
2022-06-21,58700,59200,58200,58500,58500,25148109,005930
2022-06-22,59000,59100,57600,57600,57600,23334687,005930
2022-06-23,57700,58000,56800,57400,57400,28338608,005930
2022-06-24,57900,59100,57700,58400,58400,23256103,005930
2022-06-27,59000,59900,58300,58800,58800,18122236,005930
2022-06-28,59200,59500,58700,59400,59400,13540538,005930
2022-06-29,58500,58800,58000,58000,58000,14677138,005930
2022-06-30,57200,57600,57000,57000,57000,18915142,005930
2022-07-01,56900,57500,55900,56200,56200,24982097,005930
2022-07-04,56100,57400,55700,57100,57100,17807126,005930
2022-07-05,57600,58200,57200,57200,57200,14216539,005930
2022-07-06,57300,57300,56400,56400,56400,16820461,005930
2022-07-07,56400,58700,56300,58200,58200,21322833,005930
2022-07-08,58600,59300,58200,58700,58700,15339271,005930
2022-07-11,59300,59600,58700,58800,58800,13042624,005930
2022-07-12,58600,58700,58100,58100,58100,9336061,005930
2022-07-13,58300,58600,58000,58000,58000,10841315,005930
2022-07-14,57500,58200,57400,57500,57500,15067012,005930
2022-07-15,58400,60000,58100,60000,60000,18685583,005930
2022-07-18,60600,62000,60500,61900,61900,20832517,005930
2022-07-19,61400,61500,60200,60900,60900,15248261,005930
2022-07-20,61800,62100,60500,60500,60500,16782238,005930
2022-07-21,61100,61900,60700,61800,61800,12291374,005930
2022-07-22,61800,62200,61200,61300,61300,10261310,005930
2022-07-25,60900,61900,60800,61100,61100,9193681,005930
2022-07-26,60800,61900,60800,61700,61700,6597211,005930
2022-07-27,61300,61900,61200,61800,61800,7320997,005930
2022-07-28,62300,62600,61600,61900,61900,10745302,005930
2022-07-29,62400,62600,61300,61400,61400,15093120,005930
2022-08-01,61000,61700,60300,61300,61300,13154816,005930
2022-08-02,61200,61900,61000,61700,61700,13614895,005930
2022-08-03,61600,61600,61000,61300,61300,10053861,005930
2022-08-04,61700,61800,61200,61500,61500,9125439,005930
2022-08-05,61700,61900,61200,61500,61500,9567620,005930
2022-08-08,61400,61400,60600,60800,60800,11313150,005930
2022-08-09,60600,60700,59600,60000,60000,18251170,005930
2022-08-10,58900,59200,58600,59100,59100,18084349,005930
2022-08-11,59600,60000,59300,59900,59900,15141941,005930
2022-08-12,59500,60700,59400,60200,60200,10786658,005930
2022-08-16,60500,61600,60300,61000,61000,15036727,005930
2022-08-17,61100,61200,60300,60400,60400,9061518,005930
2022-08-18,60300,61900,60000,61500,61500,16372754,005930
2022-08-19,61400,61600,60600,60900,60900,6923679,005930
2022-08-22,60300,60400,59800,60000,60000,8259865,005930
2022-08-23,59000,59600,59000,59100,59100,9041629,005930
2022-08-24,59200,59500,59000,59000,59000,8888486,005930
2022-08-25,59200,59700,59000,59700,59700,5767902,005930
2022-08-26,60300,60900,59900,60000,60000,9499995,005930
2022-08-29,58700,58900,58600,58600,58600,9841329,005930
2022-08-30,58700,59000,58300,58800,58800,9690044,005930
2022-08-31,58200,59900,58200,59700,59700,14203512,005930
2022-09-01,58700,58900,58300,58400,58400,14905777,005930
2022-09-02,58300,58600,57500,57500,57500,15040310,005930
2022-09-05,57400,57800,56800,57100,57100,11425977,005930
2022-09-06,57200,57600,56900,57100,57100,7503086,005930
2022-09-07,56700,56700,55900,56000,56000,17384854,005930
2022-09-08,56200,56400,55600,55600,55600,18000016,005930
2022-09-13,57000,58500,56800,58100,58100,17166581,005930
2022-09-14,56200,57200,56100,56800,56800,12524961,005930
2022-09-15,57000,57100,56000,56000,56000,11664819,005930
2022-09-16,55600,56400,55500,56200,56200,13456503,005930
2022-09-19,56300,57000,56000,56400,56400,12278653,005930
